cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,D,A,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,F,J,A,A,G,E,H,G,B,BI,CL,A,E,BO,A,Q,AC,0.69427645,0.199504,0.215772,0.815505,0.635304,0.55323005,0.4319337,0.32843,0.64103,0.57495594,0.4922,0.443374,0.651733,0.31224188,731.51904
A,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,B,H,D,D,D,E,C,A,T,F,C,A,B,G,F,F,F,D,BI,CL,A,E,AD,A,J,HK,0.436958,0.737068,0.711159,0.236924,0.281143,0.5006029,0.83899474,0.61229,0.47905692,0.4702205,0.6463722,0.658814,0.282249,0.23768091,3209.7705
A,B,A,A,B,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,D,B,D,B,B,C,B,D,D,D,A,A,B,H,D,B,C,E,A,C,T,O,I,A,C,M,E,E,L,G,C,L,A,AN,AG,A,P,DF,0.79735965,0.299102,0.215772,0.6310959,0.473767,0.8434012,0.5765428,0.5988614,0.64296,0.80569,0.705501,0.698722,0.864518,0.48847744,7903.8467
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,A,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,E,A,A,C,E,E,G,A,K,BI,BP,A,AW,AE,A,N,HK,0.494613,0.737068,0.692825,0.373816,0.794794,0.6129351,0.48098698,0.40028,0.46853,0.59334,0.550529,0.538473,0.633362,0.7928941,980.60016
A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,I,A,C,A,L,F,F,F,K,BI,AP,A,AN,F,A,P,HV,0.725145,0.6250347,0.484196,0.493605,0.281143,0.86984456,0.7882111,0.7951658,0.7905591,0.80218,0.8348832,0.8541092,0.864518,0.23062855,2052.3682
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,D,A,C,B,C,B,A,A,A,A,A,D,B,E,E,G,E,R,L,A,A,B,K,E,G,I,F,BI,EL,A,AN,BG,A,O,IG,0.72845423,0.488789,0.215772,0.564742,0.281143,0.688705,0.44376,0.80438,0.81945,0.6786219,0.588753,0.576121,0.689974,0.23280403,2571.3904
A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,A,E,C,A,H,M,A,A,B,G,F,H,F,A,BI,CQ,C,B,AF,A,O,IE,0.312802,0.620805,0.54977,0.259793,0.397069,0.4420189,0.6770945,0.27797,0.39447,0.43919,0.569745,0.55738,0.360468,0.30159304,1876.0753
B,B,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,T,I,G,A,B,B,E,E,N,D,BI,DK,A,G,BK,A,I,KC,0.7042971,0.299102,0.26357,0.789639,0.281143,0.7008977,0.599132,0.34445,0.479,0.73106,0.6075,0.612906,0.342239,0.23767217,534.5125
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,C,B,B,D,B,B,C,A,A,A,A,A,C,D,C,E,C,A,D,F,A,A,A,E,F,G,H,A,BI,CL,A,E,AQ,F,L,JL,0.32334685,0.620805,0.397983,0.373816,0.281143,0.40482873,0.48031834,0.26847,0.3606514,0.40666,0.535044,0.55738,0.287682,0.8233159,10898.381
A,B,B,B,A,A,A,A,B,B,B,B,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,D,B,C,B,D,D,A,A,B,A,A,D,B,C,E,A,C,T,H,D,A,A,H,D,H,H,G,AB,EB,C,P,BH,A,P,DP,0.71729124,0.245921,0.201309,0.594598,0.811271,0.55963266,0.34033898,0.50658,0.8315323,0.60932,0.327915,0.335036,0.689974,0.38463405,5919.189
A,B,A,A,A,A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,C,D,D,E,C,A,P,D,F,A,A,I,H,F,F,D,BI,CL,A,AP,I,A,P,EC,0.465671,0.620805,0.944251,0.259793,0.281143,0.45228,0.69148666,0.32317,0.42836094,0.47225,0.708732,0.729856,0.284958,0.35652077,3816.8916
A,A,B,B,A,B,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,B,D,D,B,C,B,B,D,A,A,B,A,A,D,D,D,E,C,A,P,J,A,A,A,G,H,F,G,D,BI,DW,C,O,BN,C,P,HK,0.465671,0.422197,0.819748,0.24439,0.281143,0.51708454,0.7750318,0.34445,0.4879968,0.39599,0.83912045,0.832658,0.318646,0.37733278,8142.741
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,E,D,T,H,A,A,A,G,E,J,L,K,BI,BP,A,AV,AJ,E,P,KW,0.3247454,0.555782,0.484196,0.284048,0.364322,0.5808324,0.41832024,0.36083,0.32128,0.39068,0.4676374,0.481306,0.6595059,0.40330687,680.75464
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,B,D,E,A,A,P,H,A,A,A,G,F,F,E,B,C,CI,C,AI,S,A,P,HB,0.655966,0.299102,0.246911,0.83324,0.6804658,0.44135344,0.359439,0.45883,0.4916,0.60401,0.359572,0.369858,0.268941,0.3139959,1461.7675
A,A,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,D,C,B,B,B,A,A,A,B,H,D,D,D,E,E,A,P,M,A,A,B,D,E,M,K,B,K,AP,C,E,AE,F,K,DJ,0.3153,0.681761,0.65431,0.383428,0.568839,0.20975822,0.2939096,0.3128,0.32496,0.24355,0.27076897,0.255941,0.27116045,0.8266739,602.3241
A,B,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,B,B,C,B,B,B,A,A,A,B,H,D,B,D,E,E,A,P,F,L,A,B,F,E,O,I,B,BI,AP,A,AN,K,C,M,GE,0.330514,0.737068,0.397983,0.753703,0.9358076,0.252511,0.25224113,0.34987,0.32865,0.31003,0.21955457,0.214808,0.345247,0.7238078,1020.50024
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,B,D,B,B,C,B,B,C,A,A,A,A,A,C,D,D,E,C,A,P,I,A,A,A,G,F,G,F,B,BI,DK,C,AS,AG,A,K,DJ,0.493164,0.681761,0.939453,0.373816,0.845727,0.383737,0.5176376,0.26847,0.4222406,0.36458,0.569745,0.53227305,0.315758,0.82321316,626.6217
B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,D,C,B,D,B,D,A,A,A,A,D,B,C,E,A,C,T,I,A,A,A,N,E,E,R,G,E,BT,A,V,AG,C,R,HQ,0.899689,0.010077586,0.139862,0.614134,0.7695371,0.8096961,0.413792,0.48864,0.90264,0.64056,0.6801551,0.6962075,0.814573,0.82008106,1497.1467
A,B,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,A,A,C,B,B,B,A,A,A,A,A,C,B,D,E,C,A,P,H,D,A,A,H,F,H,F,B,BI,CR,E,AD,BD,A,J,DU,0.477231,0.488789,0.462347,0.354893,0.281143,0.45607,0.41255668,0.33906,0.38249,0.44467,0.415029,0.40609,0.310026,0.7708435,3436.4148
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,E,E,E,A,S,J,D,A,A,K,E,J,J,I,BI,DD,A,P,BD,A,N,GX,0.261841,0.681761,0.819748,0.18295,0.499798,0.350956,0.377235,0.29758,0.30859,0.28677,0.33395964,0.331643,0.48144957,0.7083895,2016.2678
A,B,A,A,A,A,A,A,B,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,D,D,D,B,A,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,L,I,A,A,E,E,H,F,B,BI,EB,A,E,AE,A,K,DJ,0.484469,0.358319,0.527991,0.373816,0.543117,0.36856,0.340247,0.26847,0.39849,0.45567,0.338312,0.331643,0.339244,0.60983926,5062.825
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,A,A,B,B,B,A,A,A,A,A,D,D,D,E,E,A,P,D,A,A,A,D,D,I,K,B,BI,CO,A,AV,AO,E,K,CD,0.311557,0.555782,0.440642,0.713852,0.525831,0.30158836,0.29956546,0.29758,0.35897,0.31961,0.223038,0.220003,0.30435,0.30117127,2180.8193
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,B,H,D,B,C,E,A,C,T,F,A,A,C,K,E,F,I,G,BI,Y,A,AX,AN,A,P,CP,0.8489809,0.358319,0.215772,0.534409,0.62352836,0.8501868,0.41835028,0.7133,0.91644,0.80218,0.622276,0.612906,0.828258,0.28589684,2517.5503
A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,B,D,D,B,C,B,C,B,A,A,A,A,A,D,D,E,E,G,E,R,I,A,A,A,G,E,F,I,F,BI,EG,A,H,S,A,M,HV,0.629339,0.681761,0.506105,0.236924,0.422268,0.71040905,0.57544553,0.27797,0.64296,0.80218,0.661688,0.665644,0.666708,0.38969657,957.98047
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,D,C,B,D,B,A,A,A,B,H,D,D,C,E,E,D,T,F,A,A,B,E,E,I,J,K,BI,AB,A,D,BJ,A,O,DJ,0.36236832,0.488789,0.54977,0.432728,0.789588,0.433999,0.401162,0.71817,0.33611,0.46119,0.38109872,0.352251,0.611431,0.26653287,4139.657
A,B,A,A,B,A,A,A,B,B,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,F,A,B,E,G,H,F,B,BI,BT,A,AV,AO,A,K,DJ,0.475784,0.555782,0.506105,0.284048,0.388783,0.37012395,0.362969,0.25461,0.40657,0.43919,0.415029,0.395093,0.345247,0.8076518,3570.5562
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,D,D,D,B,B,C,B,B,B,A,A,A,B,H,D,B,A,E,E,A,H,I,A,A,A,D,E,I,U,B,AB,EB,A,L,K,J,L,MU,0.222528,0.15999,0.484196,0.354893,0.473767,0.36460906,0.340247,0.37194,0.30896455,0.25604,0.22527829,0.236124,0.3481832,0.7629157,3390.4075
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,C,B,C,E,G,D,T,J,A,A,C,O,E,F,E,K,BI,EB,A,E,AS,A,O,HQ,0.853789,0.358319,0.37718,0.705434,0.456483,0.84683496,0.6210985,0.48266,0.68419,0.80569,0.588753,0.6075501,0.810511,0.82330716,3083.1465
A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,A,A,P,G,A,A,A,G,E,G,N,B,BI,EB,C,N,I,A,J,HV,0.55266964,0.488789,0.230975,0.738221,0.48084173,0.424491,0.4287299,0.31796,0.5063,0.52221,0.415029,0.443374,0.30435,0.376691,1777.3922
A,B,A,B,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,D,B,B,B,D,B,D,A,B,B,B,A,A,A,G,C,D,B,D,E,C,A,P,J,D,B,A,O,E,G,H,B,BI,A,E,AS,BG,A,J,IG,0.441242,0.127059,0.419161,0.373816,0.281143,0.252511,0.3495582,0.36268002,0.31945,0.39599,0.307628,0.301921,0.233856,0.5073647,3369.5994
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,D,A,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,I,A,A,A,K,F,E,L,K,BI,AP,A,H,BN,O,P,IE,0.6388284,0.488789,0.280933,0.534409,0.281143,0.87626904,0.76518637,0.6975157,0.62542,0.77634,0.742852,0.758883,0.814573,0.6020672,6079.2866
A,B,A,B,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,B,D,D,B,C,B,D,B,A,A,A,A,A,D,B,C,E,E,D,T,F,C,A,A,F,E,I,J,K,BI,CO,E,L,AM,A,O,GS,0.282512,0.358319,0.54977,0.373816,0.534484,0.39915812,0.39570394,0.566,0.30859,0.34698176,0.366788,0.352251,0.611431,0.3247687,6945.752
B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,A,D,B,B,D,D,B,A,C,B,B,B,A,A,A,A,A,C,D,C,E,A,A,M,I,A,A,C,A,E,G,U,A,BI,DX,A,AF,J,A,F,FE,0.4572399,0.358319,0.336963,0.373816,0.491114,0.36993,0.437192,0.47669,0.39447,0.44467,0.359572,0.352251,0.333292,0.734419,2375.8467
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,D,D,A,A,A,A,A,D,D,C,E,A,C,T,A,A,A,B,G,F,H,H,G,BI,A,A,H,N,A,N,CG,0.62701035,0.199504,0.506105,0.688173,0.281143,0.442105,0.43075144,0.54236,0.64873,0.51111,0.588753,0.576121,0.689974,0.353539,611.1309
A,B,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,D,B,B,B,A,A,A,B,H,D,B,D,E,C,A,P,F,I,A,A,H,E,H,E,B,BI,DW,A,AK,BM,A,J,BY,0.514906,0.299102,0.201309,0.614134,0.794794,0.37099472,0.33819875,0.33372,0.44352,0.50556,0.327915,0.331643,0.330336,0.7461316,1287.8363
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,A,A,A,E,E,H,F,B,N,CU,A,AA,K,J,K,GS,0.496063,0.488789,0.54977,0.713852,0.666857,0.39511093,0.39490494,0.41182,0.41471,0.42828,0.377724,0.369858,0.339244,0.19003919,2670.5298
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,D,B,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,L,A,A,A,E,E,H,F,B,BI,DX,A,AD,Q,E,K,DP,0.471447,0.681761,0.592681,0.259793,0.499798,0.411902,0.35172307,0.25789267,0.39849,0.43881148,0.415029,0.369858,0.339244,0.826768,1000.8408
A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,A,B,B,B,A,A,A,G,H,C,D,D,E,A,A,P,C,A,A,B,G,E,E,F,D,BI,DK,A,AA,H,A,J,HY,0.478678,0.737068,0.944251,0.327354,0.281143,0.5895023,0.8581453,0.35533,0.58158255,0.52221,0.705501,0.698722,0.315758,0.64531976,2192.4187
A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,A,A,D,D,D,E,C,A,P,G,A,A,A,E,E,F,B,D,BI,CL,A,AA,BN,C,J,KB,0.50913775,0.620805,0.527991,0.267727,0.568839,0.527264,0.7477226,0.41762,0.40293166,0.43919,0.453334,0.424625,0.30435,0.5991892,3901.2537
A,A,A,B,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,B,A,D,B,B,D,D,B,B,C,B,B,B,A,A,A,C,A,D,D,C,E,E,A,D,M,A,C,A,E,E,J,F,I,BI,BC,E,AO,BM,A,I,GS,0.284869,0.245921,0.484196,0.402922,0.281143,0.23740113,0.32561636,0.3026,0.30859,0.371635,0.25418,0.255941,0.282249,0.22782464,771.1811
A,A,A,A,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,C,D,T,H,A,A,B,G,F,F,I,K,BI,CO,A,L,AJ,E,P,DJ,0.475784,0.422197,0.728827,0.705434,0.499798,0.55333793,0.5605892,0.58354,0.46853,0.47779,0.678924,0.692256,0.605077,0.4211558,2877.439
A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,D,B,B,D,D,B,B,C,B,D,B,A,A,A,A,A,D,D,C,E,A,D,T,H,A,C,C,I,F,E,L,E,BI,CQ,A,E,L,A,P,CB,0.70071805,0.827585,0.61366,0.373816,0.281143,0.8807166,0.89317816,0.49462,0.66201,0.7877,0.832976,0.843026,0.810511,0.24618724,3394.3552
